latitude,longitude,zpid,City,streetaddress,zipcode,hometype,bathrooms,bedrooms,livingarea,yearbuilt,lotsize,listingstatus,pricevalue,pricepersquirefoot,zestimate,rentzestimate
37.344303,-121.86233,460478661,San Jose,1300 E San Antonio St Space 42,95116,manufactured,1.0,1.0,385.0,2022.0,,forSale,149990,390.0,,
37.371685,-121.88147,124742442,San Jose,1428 Neleigh Pl,95131,townhome,2.0,2.0,1171.0,2014.0,,forSale,899888,768.0,893500.0,3385.0
37.335,-121.88653,54771444,San Jose,130 E San Fernando St APT 504,95112,condo,2.0,2.0,1622.0,1995.0,,forSale,725000,447.0,717800.0,3820.0
37.284595,-121.75341,19798271,San Jose,6202 Gerdts Dr,95135,condo,2.0,2.0,1526.0,1974.0,2094.0,forSale,748000,490.0,741800.0,3437.0
37.40015,-121.92116,19489740,San Jose,839 Printempo Pl,95134,condo,2.0,2.0,925.0,1992.0,1742.4,forSale,789000,853.0,776800.0,3446.0
37.347622,-121.926285,79846536,San Jose,907 Rancho Pl,95126,condo,3.0,2.0,1667.0,2006.0,700.0,forSale,1149000,689.0,1130600.0,4106.0
37.282825,-121.86031,19700761,San Jose,539 Elk Ridge Way,95136,condo,2.0,2.0,1173.0,1988.0,,forSale,725000,618.0,724500.0,3231.0
37.293926,-121.74613,19799433,San Jose,7391 Via Cantares,95135,condo,2.0,2.0,1442.0,1985.0,4943.0,forSale,647000,449.0,644000.0,3369.0
37.295307,-121.75315,19799054,San Jose,5092 Cribari Pl,95135,condo,1.0,1.0,947.0,1969.0,,forSale,422500,446.0,,
37.334454,-121.88604,19712238,San Jose,144 S 3rd St Unit 425,95112,condo,2.0,2.0,1493.0,1996.0,,forSale,758500,508.0,745200.0,3690.0
37.236683,-121.76681,19811036,San Jose,6937 Rodling Dr Unit C,95138,condo,3.0,2.0,1093.0,1992.0,,forSale,689900,631.0,689500.0,3441.0
37.293465,-121.85601,450224998,San Jose,238 Chateau La Salle Dr #238,95111,manufactured,3.0,3.0,1702.0,2025.0,,forSale,599900,352.0,595300.0,
37.32165,-121.87568,69303558,San Jose,1060 S 3rd St APT 379,95112,condo,1.0,1.0,667.0,2005.0,,forSale,439950,660.0,429600.0,2297.0
37.249134,-121.785484,19809775,San Jose,5736 Silver Leaf Rd,95138,singleFamily,3.0,4.0,1717.0,1979.0,5814.0,forSale,1525000,888.0,,
37.3125,-121.951195,69300550,San Jose,801 S Winchester Blvd APT 5101,95128,condo,1.0,1.0,692.0,2005.0,1372.0,forSale,624900,903.0,617400.0,2513.0
37.2844,-121.75578,19798187,San Jose,6354 Whaley Dr,95135,condo,2.0,2.0,1197.0,1974.0,1913.0,forSale,650000,543.0,645100.0,3208.0
37.317005,-121.95496,456693236,San Jose,817 Wisteria Ct,95117,townhome,3.0,3.0,2179.0,2025.0,,forSale,1559371,716.0,1551000.0,5508.0
37.343998,-121.88262,337974859,San Jose,737 S 2nd St #3,95112,condo,4.0,3.0,1802.0,2020.0,628.0,forSale,950000,527.0,939200.0,4260.0
37.326702,-121.879234,79843313,San Jose,125 Patterson St Unit 221,95112,condo,1.0,1.0,710.0,2006.0,685.0,forSale,525000,739.0,518800.0,2125.0
37.29825,-121.93569,458271959,San Jose,102 Quail Hollow Dr #102,95128,manufactured,2.0,2.0,1344.0,1974.0,,forSale,289988,216.0,,
37.24438,-121.79901,124745612,San Jose,5886 Smoky Quartz Loop,95123,townhome,4.0,3.0,1712.0,2014.0,1128.0,forSale,1145000,669.0,1135900.0,4164.0
37.26043,-121.80664,153509443,San Jose,110 Roundtable Dr #8,95111,multiFamily,5.0,7.0,3258.0,1964.0,3996.0,forSale,1499000,460.0,1447300.0,3316.0
37.30564,-121.81722,19802904,San Jose,3241 Shadow Park Pl,95121,condo,1.0,2.0,911.0,1988.0,346.0,forSale,544000,597.0,541100.0,2956.0
,,460173543,Sanjose,4909 Vivi Pl,95124,singleFamily,3.0,3.0,2382.0,2026.0,2300.0,forSale,2699000,1133.0,2651400.0,6004.0
37.32847,-121.88085,453562692,San Jose,140 E Reed St #3,95112,condo,1.0,2.0,1100.0,1910.0,,forSale,517767,471.0,508300.0,2435.0
37.312805,-121.90006,19578512,San Jose,1029 Broadway Ave,95125,singleFamily,4.0,4.0,2852.0,2026.0,,forSale,2995000,1050.0,2895900.0,6000.0
37.399307,-121.8215,2079292043,San Jose,6 Claitor Way,95132,land,,,,,10019.0,forSale,250000,,,3457.0
37.30192,-121.91775,19590783,San Jose,1751 Willow St,95125,singleFamily,5.0,5.0,3551.0,2026.0,,forSale,3695000,1041.0,3588900.0,7547.0
37.241253,-121.79515,124746784,San Jose,890 White Moonstone Loop,95123,townhome,4.0,3.0,1793.0,2015.0,,forSale,1149900,641.0,1135000.0,4195.0
37.335,-121.88653,54771432,San Jose,130 E San Fernando St APT 419,95112,condo,3.0,2.0,1752.0,1998.0,,forSale,875000,499.0,857600.0,4116.0
37.317223,-121.9541,2059747741,San Jose,646 Linendale Ct,95117,condo,3.0,3.0,1791.0,2026.0,,forSale,1297842,725.0,1282100.0,5383.0
37.32009,-121.91137,63065428,San Jose,1310 Saddle Rack St APT 234,95126,condo,1.0,1.0,790.0,2004.0,,forSale,489000,619.0,514900.0,2466.0
37.33503,-121.88731,89475452,San Jose,88 E San Fernando St Unit 1002,95113,condo,2.0,2.0,1224.0,2008.0,0.0,forSale,949000,775.0,,
37.241573,-121.764046,19811690,San Jose,1114 Niguel Ln,95138,condo,2.0,1.0,1003.0,1999.0,746.0,forSale,639888,638.0,634900.0,2897.0
37.403988,-121.89164,402638507,Milpitas,"Leona Plan, Parkside West",95035,condo,3.0,4.0,1964.0,2026.0,,forSale,1594995,812.0,,4996.0
37.295704,-121.87086,445950556,San Jose,556 Mill Pond Dr #556,95125,manufactured,2.0,3.0,1488.0,1978.0,,forSale,329900,222.0,326200.0,
,,457313019,San Jose,Leigh Sanjose,95126,multiFamily,7.0,10.0,30851.0,1971.0,1.04,forSale,10650000,345.0,,2828.0
37.251274,-121.85624,153390820,San Jose,5567 Thornwood Dr,95123,multiFamily,2.0,4.0,2418.0,1974.0,8276.0,forSale,1780000,736.0,,3444.0
37.379353,-121.88183,447647060,San Jose,1502 Love Ct,95124,singleFamily,3.0,4.0,2344.0,2025.0,3620.0,forSale,1999998,853.0,1976800.0,5897.0
37.344303,-121.86233,454928316,San Jose,1300 E San Antonio St Space 51,95116,manufactured,1.0,1.0,386.0,2006.0,,forSale,109990,285.0,,
37.334454,-121.88604,19712246,San Jose,144 S 3rd St Unit 508,95112,condo,1.0,1.0,998.0,1996.0,,forSale,590000,591.0,576000.0,2685.0
37.40116,-121.88346,2060763969,San Jose,1976 Tradan Dr #65,95132,condo,1.0,1.0,712.0,1987.0,4965.84,forSale,527888,741.0,,
37.25335,-121.87429,19702281,San Jose,1031 Foxchase Dr,95123,condo,2.0,2.0,1154.0,1983.0,,forSale,699888,606.0,695000.0,3348.0
37.253574,-121.82416,19826436,San Jose,5501 Tyhurst Ct APT 2,95123,condo,1.0,2.0,903.0,1970.0,3140.676,preForeclosure,511400,566.0,511400.0,2735.0
37.406986,-121.87522,19484964,San Jose,2876 Rosario Ct,95132,singleFamily,2.0,4.0,1480.0,1970.0,7840.0,preForeclosure,1632900,1103.0,1632900.0,4146.0
37.378674,-121.8829,19561578,San Jose,1747 Parkview Green Cir,95131,condo,2.0,2.0,1092.0,1988.0,1742.0,preForeclosure,806100,738.0,806100.0,3173.0
37.39355,-121.87565,19565014,San Jose,2298 Zoria Cir,95131,singleFamily,2.0,3.0,1305.0,1972.0,5662.0,preForeclosure,1285100,985.0,1285100.0,4142.0
37.3582,-121.865524,19570507,San Jose,414 N 33rd St,95133,singleFamily,3.0,4.0,1494.0,1956.0,6098.0,preForeclosure,1338800,896.0,1338800.0,4756.0
37.37097,-121.87141,19571975,San Jose,1682 Commodore Dr,95133,singleFamily,2.5,4.0,2946.0,1989.0,0.28999081726354453,preForeclosure,1791100,608.0,1791100.0,5147.0
37.36422,-121.85932,19572570,San Jose,1928 Luby Dr,95133,singleFamily,1.0,2.0,938.0,1979.0,3484.0,preForeclosure,820700,875.0,820700.0,3054.0
37.3744,-121.85058,19573060,San Jose,2527 Easton Ln APT 11,95133,condo,2.0,2.0,975.0,1981.0,1306.0,preForeclosure,592300,607.0,592300.0,2810.0
37.33922,-121.91678,19574914,San Jose,735 Elm St,95126,singleFamily,1.0,2.0,994.0,1937.0,5662.0,preForeclosure,1247800,1255.0,1247800.0,3526.0
37.32842,-121.90712,19576210,San Jose,114 Cleaves Ave,95126,singleFamily,4.0,4.0,2337.0,1935.0,5227.0,preForeclosure,1542900,660.0,1542900.0,5966.0
37.321102,-121.9282,19585222,San Jose,426 Raymond Ave,95128,singleFamily,1.0,1.0,880.0,1925.0,3920.0,preForeclosure,873200,992.0,873200.0,2698.0
37.31889,-121.98099,19603097,San Jose,4425 Norwalk Dr APT 30,95129,condo,1.5,2.0,1099.0,1970.0,435.0,preForeclosure,621100,565.0,621100.0,2934.0
37.312515,-121.96447,19605363,San Jose,804 Hamann Dr,95117,singleFamily,3.0,7.0,3060.0,1975.0,10454.0,preForeclosure,2774000,907.0,2774000.0,6737.0
37.328552,-121.95487,19607421,San Jose,659 Pineview Dr,95117,singleFamily,3.0,4.0,2462.0,1953.0,6969.0,preForeclosure,2695100,1095.0,2695100.0,6172.0
37.299885,-122.02861,19641832,San Jose,7110 Rainbow Dr APT 7,95129,apartment,1.0,2.0,968.0,1964.0,435.0,preForeclosure,759800,785.0,759800.0,3430.0
37.265373,-121.9374,19671336,San Jose,2178 Casa Mia Dr,95124,singleFamily,2.0,3.0,1427.0,1956.0,7840.0,preForeclosure,1853800,1299.0,1853800.0,4433.0
37.29747,-121.88779,19686232,San Jose,1904 Harmil Way,95125,singleFamily,2.0,3.0,1888.0,1948.0,6098.0,preForeclosure,2109000,1117.0,2109000.0,5498.0
37.286144,-121.88465,19688824,San Jose,2408 Lincoln Village Dr,95125,condo,2.0,2.0,1264.0,1977.0,3484.0,preForeclosure,801800,634.0,801800.0,3384.0
37.265038,-121.91195,19694353,San Jose,3374 Manda Dr,95124,singleFamily,2.0,3.0,1281.0,1957.0,5662.0,preForeclosure,1714600,1338.0,1714600.0,4470.0
37.26798,-121.88829,19697338,San Jose,1423 Yolanda Ct,95118,singleFamily,2.0,4.0,1889.0,1960.0,8712.0,preForeclosure,1817600,962.0,1817600.0,4980.0
37.26802,-121.83862,19704956,San Jose,4675 Mia Cir,95136,singleFamily,3.0,5.0,2236.0,1973.0,5662.0,preForeclosure,1617700,723.0,1617700.0,5157.0
37.25549,-121.84159,19709383,San Jose,411 Colony Cove Dr,95123,condo,1.0,2.0,919.0,1984.0,435.0,preForeclosure,614200,668.0,614200.0,2823.0
37.3451,-121.88368,19709721,San Jose,470 E Julian St,95112,singleFamily,1.0,2.0,1072.0,1903.0,3484.0,preForeclosure,921400,860.0,921400.0,3010.0
37.325413,-121.8701,19712988,San Jose,1001 S 10th St,95112,singleFamily,1.0,3.0,1296.0,1910.0,6098.0,preForeclosure,979100,755.0,979100.0,3965.0
37.32779,-121.85162,19716004,San Jose,1442 Clemence Ave,95122,singleFamily,2.0,3.0,1793.0,1994.0,6098.0,preForeclosure,1326900,740.0,1326900.0,3987.0
37.318905,-121.844864,19716744,San Jose,984 Taji Ct,95122,singleFamily,3.0,6.0,2109.0,1979.0,6098.0,preForeclosure,1328400,630.0,1328400.0,5089.0
37.346893,-121.84954,19719162,San Jose,300 S King Rd,95116,singleFamily,1.5,3.0,1169.0,1955.0,6534.0,preForeclosure,993100,850.0,993100.0,3801.0
37.359463,-121.85088,19720898,San Jose,238 Irazu Ct,95116,condo,1.0,2.0,881.0,1977.0,1306.0,preForeclosure,488000,554.0,488000.0,2620.0
37.36788,-121.84228,19721956,San Jose,247 N Capitol Ave Unit 132,95127,condo,1.0,1.0,777.0,1977.0,1742.0,preForeclosure,395100,508.0,395100.0,2371.0
37.35828,-121.82632,19723303,San Jose,10390 Doris Ave,95127,singleFamily,1.0,3.0,1056.0,1952.0,4791.0,preForeclosure,978800,927.0,978800.0,3813.0
37.343292,-121.82012,19728959,San Jose,2736 Twin Oaks Ln,95127,singleFamily,2.0,3.0,1228.0,1960.0,4791.0,preForeclosure,982200,800.0,982200.0,3940.0
37.32939,-121.82961,19729586,San Jose,1848 Cunningham Ave,95122,singleFamily,2.0,4.0,1512.0,1960.0,5800.0,preForeclosure,1026200,679.0,1026200.0,4338.0
37.320194,-121.83182,19731234,San Jose,1542 Denali Way,95122,singleFamily,3.0,3.0,1498.0,1978.0,6098.0,preForeclosure,1127600,753.0,1127600.0,4204.0
37.2862,-121.82127,19733251,San Jose,3892 Kauai Dr,95111,singleFamily,2.0,4.0,1680.0,1960.0,4791.0,preForeclosure,1141500,679.0,1141500.0,4560.0
37.29027,-121.82919,19733364,San Jose,3363 Pitcairn Way,95111,singleFamily,2.0,3.0,1110.0,1959.0,4791.0,preForeclosure,980800,884.0,980800.0,3770.0
37.28805,-121.8259,19733394,San Jose,637 Sylvandale Ave,95111,singleFamily,2.0,4.0,1110.0,1959.0,4791.0,preForeclosure,853500,769.0,853500.0,4207.0
37.235306,-121.906746,19754067,San Jose,1658 Magnolia Blossom Ln,95124,singleFamily,2.0,4.0,1674.0,1960.0,7840.0,preForeclosure,2011500,1202.0,2011500.0,5002.0
37.249355,-121.886185,19757154,San Jose,5337 Larchwood Dr,95118,singleFamily,3.0,4.0,1622.0,1965.0,6660.0,preForeclosure,1945600,1200.0,1945600.0,5181.0
37.246635,-121.89652,19757584,San Jose,5285 Dent Ave,95118,singleFamily,2.0,3.0,1095.0,1960.0,6534.0,preForeclosure,1457500,1331.0,1457500.0,4406.0
37.257305,-121.879,19760263,San Jose,1515 Marlene Ct,95118,condo,2.0,2.0,1308.0,1985.0,1306.0,preForeclosure,773000,591.0,773000.0,3416.0
37.227093,-121.90131,19760903,San Jose,1564 Coleman Rd,95120,singleFamily,2.5,4.0,2033.0,1965.0,7840.0,preForeclosure,2113500,1040.0,2113500.0,5405.0
37.201603,-121.850426,19767845,San Jose,1062 Quail Creek Cir,95120,singleFamily,2.5,3.0,2199.0,1991.0,5227.0,preForeclosure,2095200,953.0,2095200.0,5010.0
37.397778,-121.86866,19772428,San Jose,2747 Lucena Dr,95132,singleFamily,2.5,3.0,1938.0,1967.0,5662.0,preForeclosure,1734900,895.0,1734900.0,4409.0
37.40379,-121.821236,19777016,San Jose,3990 Perie Ln,95132,singleFamily,2.0,3.0,1814.0,1965.0,0.5043617998163453,preForeclosure,1854800,1022.0,1854800.0,4970.0
37.38071,-121.835335,19777849,San Jose,12014 Ellery St,95127,singleFamily,1.0,2.0,848.0,1952.0,5227.0,preForeclosure,866700,1022.0,866700.0,3310.0
37.382896,-121.83376,19779989,San Jose,3344 Gawain Dr,95127,singleFamily,1.0,3.0,1080.0,1963.0,4791.0,preForeclosure,911500,844.0,911500.0,4268.0
37.372517,-121.82467,19781251,San Jose,47 N Cragmont Ave,95127,singleFamily,1.0,3.0,1218.0,1941.0,7840.0,preForeclosure,964500,792.0,964500.0,3523.0
37.36745,-121.82224,19781635,San Jose,145 Harriet Ave,95127,singleFamily,2.0,4.0,1800.0,1998.0,6651.0,preForeclosure,1240400,689.0,1240400.0,4533.0
37.36442,-121.82633,19782232,San Jose,100 S White Rd,95127,singleFamily,1.0,3.0,1297.0,1945.0,7405.0,preForeclosure,998400,770.0,998400.0,3608.0
37.363567,-121.81858,19782382,San Jose,14331 Jerilyn Dr,95127,singleFamily,1.0,2.0,997.0,1951.0,5227.0,preForeclosure,741800,744.0,741800.0,3119.0
37.354694,-121.80759,19786428,San Jose,3337 Mount Wilson Dr,95127,singleFamily,4.0,5.0,1861.0,1960.0,4791.0,preForeclosure,1135000,610.0,1135000.0,5040.0
37.352566,-121.80685,19786539,San Jose,3282 Mount Everest Dr,95127,singleFamily,2.0,3.0,1198.0,1959.0,6098.0,preForeclosure,996700,832.0,996700.0,4139.0
37.343025,-121.78836,19788999,San Jose,2352 Gibson Girl Way,95148,land,2.0,4.0,2001.0,1926.0,3.0099862258953167,preForeclosure,992906,496.0,,4160.0
37.332027,-121.789604,19789348,San Jose,2838 Flint Ave,95148,singleFamily,2.0,4.0,1398.0,1971.0,6732.0,preForeclosure,1404500,1005.0,1404500.0,4402.0
37.32783,-121.79657,19791707,San Jose,2835 Deerwood Dr,95148,singleFamily,2.0,4.0,1380.0,1979.0,4791.0,preForeclosure,1337600,969.0,1337600.0,4494.0
37.275345,-121.740326,19797288,San Jose,6278 Grand Oak Way,95135,singleFamily,3.0,3.0,2246.0,1996.0,0.36999540863177227,preForeclosure,2230100,993.0,2230100.0,5250.0
37.289402,-121.73918,19800243,San Jose,7712 Galloway Dr,95135,condo,2.0,2.0,1490.0,1989.0,435.0,preForeclosure,877300,589.0,877300.0,3501.0
37.32211,-121.81951,19802053,San Jose,2008 Edgegate Dr,95122,singleFamily,2.0,3.0,1241.0,1983.0,4356.0,preForeclosure,949300,765.0,949300.0,4217.0
37.309162,-121.821785,19802436,San Jose,1522 Orangewood Dr,95121,singleFamily,2.0,4.0,1286.0,1979.0,6534.0,preForeclosure,1154600,898.0,1154600.0,4508.0
37.310642,-121.82111,19802455,San Jose,1574 Barberry Ct,95121,singleFamily,2.0,4.0,1286.0,1979.0,6098.0,preForeclosure,1170500,910.0,1170500.0,4375.0
37.305943,-121.81702,19802864,San Jose,3240 Shadow Springs Pl,95121,condo,1.0,2.0,911.0,1988.0,435.0,preForeclosure,540600,593.0,540600.0,2956.0
37.313896,-121.80503,19804041,San Jose,3261 Everdale Dr,95148,singleFamily,2.5,4.0,2075.0,1976.0,5662.0,preForeclosure,1662100,801.0,1662100.0,5097.0
37.315742,-121.7951,19804212,San Jose,2973 Truett Ct,95148,condo,2.0,2.0,952.0,1979.0,1306.0,preForeclosure,598200,628.0,598200.0,3039.0
37.30934,-121.80461,19804695,San Jose,3267 Brigadoon Way,95121,singleFamily,1.0,3.0,910.0,1971.0,5662.0,preForeclosure,1038300,1141.0,1038300.0,3627.0
37.311684,-121.8,19804874,San Jose,3153 Pomeroy Ave,95121,singleFamily,2.0,4.0,1400.0,1965.0,5662.0,preForeclosure,1238900,885.0,1238900.0,3870.0
37.31088,-121.79244,19805376,San Jose,2748 Burlingame Way,95121,singleFamily,2.0,3.0,1440.0,1962.0,5662.0,preForeclosure,1448700,1006.0,1448700.0,3861.0
37.310543,-121.791855,19805561,San Jose,3458 Hillsborough Way,95121,singleFamily,2.0,3.0,1120.0,1962.0,5662.0,preForeclosure,1192200,1064.0,1192200.0,3371.0
37.249146,-121.76729,19808858,San Jose,722 Cimity Ct,95138,singleFamily,2.5,4.0,2068.0,1999.0,3920.0,preForeclosure,1533100,741.0,1533100.0,4672.0
37.23726,-121.76677,19811420,San Jose,6925 Rodling Dr Unit G,95138,condo,2.0,2.0,850.0,1992.0,435.0,preForeclosure,642700,756.0,642700.0,2993.0
37.2354,-121.765594,19811469,San Jose,6986 Gregorich Dr Unit E,95138,condo,2.0,2.0,850.0,1992.0,435.0,preForeclosure,627400,738.0,627400.0,3155.0
37.276382,-121.81247,19814274,San Jose,685 Adagio Way,95111,singleFamily,2.0,4.0,1314.0,1958.0,5357.0,preForeclosure,1133400,863.0,1133400.0,4443.0
37.243282,-121.84112,19819026,San Jose,722 Uvas Ct,95123,singleFamily,2.0,3.0,1037.0,1962.0,6699.0,preForeclosure,1276600,1231.0,1276600.0,3957.0
37.244892,-121.83166,19820297,San Jose,483 Paiute Ln,95123,singleFamily,2.0,3.0,1109.0,1965.0,6098.0,preForeclosure,1304200,1176.0,1304200.0,3978.0
37.253124,-121.82315,19826282,San Jose,5515 Spinnaker Dr APT 3,95123,condo,1.0,2.0,903.0,1970.0,1750.0,preForeclosure,486900,539.0,486900.0,2735.0
37.24613,-121.81294,19828336,San Jose,5827 Ettersberg Dr,95123,singleFamily,2.0,4.0,1400.0,1966.0,4791.0,preForeclosure,1319900,943.0,1319900.0,4427.0
37.246418,-121.85225,19830550,San Jose,5676 Calmor Ct APT 3,95123,condo,1.0,2.0,903.0,1970.0,10454.0,preForeclosure,529000,586.0,529000.0,2817.0
37.248577,-121.851364,19830708,San Jose,5626 Calmor Ave APT 2,95123,condo,1.0,2.0,903.0,1970.0,7840.0,preForeclosure,471300,522.0,471300.0,2817.0
37.243473,-121.864746,19832492,San Jose,5933 Lake Hennessy Ct,95123,condo,1.0,1.0,734.0,1995.0,435.0,preForeclosure,535900,730.0,535900.0,2528.0
37.22613,-121.86305,19834582,San Jose,6319 Vegas Dr,95120,singleFamily,2.0,3.0,1468.0,1963.0,5662.0,preForeclosure,1716900,1170.0,1716900.0,4855.0
37.225796,-121.78295,19840021,San Jose,252 Martinvale Ln,95119,singleFamily,2.5,3.0,1694.0,1970.0,5662.0,preForeclosure,1373500,811.0,1373500.0,4226.0
37.227207,-121.75951,19841575,San Jose,7464 Tulare Hill Ln,95139,condo,3.0,2.0,1392.0,1982.0,1742.0,preForeclosure,841500,605.0,841500.0,3382.0
37.3125,-121.951195,69302483,San Jose,801 S Winchester Blvd APT 1116,95128,singleFamily,2.0,2.0,986.0,2005.0,871.0,preForeclosure,921000,934.0,921000.0,3115.0
37.296864,-121.869316,69303131,San Jose,354 Olive Hill Dr,95125,condo,2.5,2.0,1368.0,2005.0,435.0,preForeclosure,793800,580.0,793800.0,3553.0
37.332317,-121.90804,79845756,San Jose,925 The Alameda Unit 302,95126,condo,2.0,1.0,1211.0,2006.0,871.0,preForeclosure,717600,593.0,717600.0,3096.0
37.256718,-121.90443,87790887,San Jose,4435 Kirk Rd,95124,singleFamily,2.0,4.0,1341.0,1971.0,3484.0,preForeclosure,1455300,1085.0,1455300.0,4328.0
37.33452,-121.88745,89473206,San Jose,88 E San Fernando St Unit 903,95113,condo,2.5,2.0,1347.0,2008.0,435.0,preForeclosure,793800,589.0,793800.0,4068.0
37.244907,-121.85912,112090643,San Jose,Santa Teresa Blvd,95113,land,,,,,6720.0,preForeclosure,2295000,,,3140.0
37.251255,-121.7903,112099479,San Jose,5757 Barnswell Way,95138,singleFamily,2.5,4.0,1987.0,1978.0,5662.0,preForeclosure,1308900,659.0,1308900.0,4895.0
37.29518,-121.84581,116155879,San Jose,2745 Lavender Ter,95111,condo,2.5,3.0,1560.0,2010.0,2178.0,preForeclosure,780000,500.0,780000.0,3707.0
37.340584,-121.88772,121042519,San Jose,156 N 5th St,95112,multiFamily,,,1856.0,1885.0,5662.0,preForeclosure,893100,481.0,893100.0,2530.0
37.340816,-121.879265,153393399,San Jose,18 S 11th St,95112,singleFamily,1.0,3.0,2416.0,1906.0,6098.0,preForeclosure,1591300,659.0,1591300.0,3446.0
37.340923,-121.879295,153393401,San Jose,12 S 11th St #1,95112,multiFamily,,,1620.0,1924.0,6098.0,preForeclosure,1245200,769.0,1245200.0,2783.0
37.33141,-121.87235,153396932,San Jose,660 S 11th St,95112,multiFamily,,,2574.0,1910.0,6098.0,preForeclosure,1128000,438.0,1128000.0,2149.0
37.296932,-121.81534,153420502,San Jose,1293 Alvernaz Dr,95121,singleFamily,2.0,6.0,1994.0,1978.0,7840.0,preForeclosure,1286800,645.0,1286800.0,5252.0
37.380123,-121.89592,166729831,San Jose,1089 Dewberry Pl Unit 401,95131,condo,3.0,3.0,1661.0,2016.0,435.0,preForeclosure,1075300,647.0,1075300.0,4358.0
37.299416,-122.01538,166731317,San Jose,1335 Miller Ave,95129,singleFamily,4.0,6.0,3100.0,1925.0,0.3437557392102847,preForeclosure,4362400,1407.0,4362400.0,6406.0
37.321297,-121.879395,243211405,San Jose,975 S 1st St,95110,apartment,,,69124.0,2020.0,0.9899908172635445,preForeclosure,21345623,309.0,,2652.0
37.28468,-121.82796,243211531,San Jose,20 Esfahan Dr #4,95111,condo,3.5,3.0,1848.0,2018.0,435.0,preForeclosure,1033700,559.0,1033700.0,4342.0
37.320156,-121.81217,337058013,San Jose,2326 N Breeze Loop,95122,singleFamily,2.5,4.0,2867.0,2021.0,2613.0,preForeclosure,1560100,544.0,1560100.0,4851.0
37.23673,-121.77051,457247355,San Jose,6130 Monterey Rd #201,95119,manufactured,2.0,2.0,2016.0,,,forSale,490000,243.0,483200.0,
37.255344,-121.82673,19827037,San Jose,285 Tradewinds Dr APT 6,95123,condo,1.0,2.0,959.0,1970.0,,forSale,499000,520.0,493600.0,2842.0
37.24838,-121.80699,19829544,San Jose,5696 Makati Cir APT G,95123,condo,2.0,2.0,989.0,1985.0,924.0,forSale,608888,616.0,603900.0,3155.0
37.315765,-121.93937,79847614,San Jose,619 Teatree Ct,95128,condo,2.0,2.0,922.0,1988.0,1960.0,forSale,670000,727.0,,3152.0
37.417934,-121.96179,153139966,San Jose,4271 N 1st St Space 96,95134,manufactured,2.0,2.0,1440.0,1980.0,,forSale,430000,299.0,421700.0,3592.0
37.264038,-121.823975,19818387,San Jose,4925 Flat Rock Cir,95136,condo,3.0,3.0,1268.0,1984.0,,forSale,849000,670.0,841000.0,3648.0
37.376366,-121.8816,19560840,San Jose,1567 Thornbriar Dr,95131,condo,2.0,2.0,922.0,1988.0,,forSale,749800,813.0,742000.0,2837.0
37.249985,-121.85267,19830655,San Jose,798 Blossom Hill Rd APT 4,95123,condo,1.0,2.0,798.0,1970.0,9583.0,preForeclosure,479200,601.0,479200.0,2904.0
37.35676,-121.80924,19785976,San Jose,1310 Park Pleasant Cir,95127,singleFamily,2.0,3.0,1494.0,1965.0,5292.0,forSale,1175000,786.0,1154100.0,4186.0
37.264046,-121.94121,19672533,San Jose,3449 Wine Cask Way,95124,condo,1.0,1.0,498.0,1985.0,,forSale,549950,1104.0,541700.0,2248.0
,,460396091,San Jose,Fruitdale Sanjose,95126,multiFamily,5.0,4.0,32848.0,1971.0,1.65,forSale,10000000,304.0,9750100.0,
37.28378,-121.85184,250642067,San Jose,223 William Manly St Unit 1,95136,condo,3.0,3.0,1813.0,2017.0,,forSale,1174000,648.0,1161800.0,4815.0
37.301548,-121.88005,325806413,San Jose,1853 Almaden Rd APT 308,95125,condo,2.0,2.0,1119.0,2024.0,,forSale,739800,661.0,735700.0,3187.0
37.31725,-121.95496,448352173,San Jose,785 Wisteria Ct,95117,townhome,3.0,3.0,1956.0,2024.0,,forSale,1619080,828.0,1598600.0,5239.0
37.285442,-121.75499,19798141,San Jose,6250 Blauer Ln,95135,condo,2.0,2.0,1340.0,1974.0,,forSale,725000,541.0,716900.0,3406.0
37.293648,-121.91722,19593644,San Jose,1759 Willowhurst Ave,95125,singleFamily,4.0,4.0,3012.0,2026.0,7000.0,forSale,3795000,1260.0,,
37.31487,-121.845795,19716659,San Jose,2102 Galveston Ave Unit B,95122,condo,1.0,2.0,885.0,1979.0,871.2,forSale,618000,698.0,608800.0,2730.0
37.340237,-121.89116,19709562,San Jose,97 E Saint James St APT 21,95112,condo,2.0,2.0,1537.0,1986.0,,forSale,634000,412.0,,3376.0
37.308414,-121.88576,19684662,San Jose,1414 Alma Way,95125,condo,2.0,2.0,1071.0,1984.0,,forSale,715000,668.0,703600.0,3153.0
37.242306,-121.79751,124030598,San Jose,815 Blue Opal Dr,95123,townhome,4.0,3.0,1793.0,2015.0,1424.0,forSale,1149888,641.0,1138400.0,4280.0
,,459997539,San Jose,Villa Sanjose,95126,multiFamily,2.0,4.0,7808.0,1920.0,0.571625344352617,forSale,3895000,499.0,3742500.0,3742.0
37.265743,-121.823784,19817379,San Jose,92 Frontier Trail Dr,95136,townhome,2.0,2.0,992.0,1988.0,,forSale,815000,822.0,807300.0,3014.0
37.318443,-121.99183,153326850,San Jose,5011 Lapa Dr,95129,multiFamily,5.0,9.0,3158.0,1963.0,7405.2,forSale,2399000,760.0,2363700.0,3068.0
